9.999999999999999821e-201,0.000000000000000000e+00
3.988981681928294165e-04,5.432869269690786133e+12
7.977965856191815419e-04,5.515130146010217773e+12
1.196694532250575094e-03,5.593174218179099609e+12
1.595593027790442875e-03,5.679771996957140625e+12
1.994490992657915740e-03,5.745012963829728516e+12
2.393388787691463904e-03,5.786093730306063477e+12
2.792286833550150504e-03,5.825878930289005859e+12
3.191185281032460352e-03,5.860191146320428711e+12
3.590083770411922615e-03,5.938630949272824219e+12
3.988982241526883854e-03,6.045394574464154297e+12
4.387880304697944212e-03,6.083866963396917969e+12
4.786778470343477920e-03,6.086790107611565430e+12
5.185676799559502115e-03,6.122436616832965820e+12
5.584575562931348713e-03,6.190830421656532227e+12
5.983474340567340732e-03,6.267783808488561523e+12
6.382373132183261077e-03,6.340497625132161133e+12
6.781271517652953662e-03,6.393342973012490234e+12
7.180170007689667955e-03,6.406408041409888672e+12
7.579068543471123576e-03,6.435094968131397461e+12
7.977967095779803230e-03,6.479544915860251953e+12
8.376865844642367165e-03,6.568146042145431641e+12
8.775764939784380658e-03,6.697872290769133789e+12
9.174663631711155176e-03,6.738028109338411133e+12
9.573562131144797149e-03,6.739811070474916016e+12
9.972460978712405222e-03,6.780005410674279297e+12
1.037136008514494279e-02,6.848693711050045898e+12
1.077025918091223389e-02,6.930217523301767578e+12
1.116915835597609430e-02,6.991852409012454102e+12
1.156805734050081469e-02,7.032102857635425781e+12
1.196695658487101355e-02,7.072301588017881836e+12
1.236585539987800075e-02,7.114015401196086914e+12
1.276475480586469757e-02,7.150233128193416992e+12
1.316365411332398594e-02,7.251868631450958984e+12
1.356255362191660652e-02,7.359205255165849609e+12
1.396145255193559365e-02,7.379878043637422852e+12
1.436035174419458826e-02,7.377741544922930664e+12
1.475925092963237262e-02,7.395494500884250977e+12
1.515815028896128069e-02,7.453098244536134766e+12
1.555704994222750770e-02,7.530676970888806641e+12
1.595594919950116264e-02,7.619587103803043945e+12
1.635484875093240476e-02,7.691304502430893555e+12
1.675374802729479029e-02,7.730317348029765625e+12
1.715264765940105463e-02,7.756690330376321289e+12
